UF;Tipo Crime;Ano;Mês;Vítimas
Mato Grosso;Roubo seguido de morte (latrocínio);2015;2;5
Mato Grosso;Roubo seguido de morte (latrocínio);2015;3;6
Mato Grosso;Roubo seguido de morte (latrocínio);2015;4;4
Mato Grosso;Roubo seguido de morte (latrocínio);2015;5;3
Mato Grosso;Roubo seguido de morte (latrocínio);2015;6;4
Mato Grosso;Roubo seguido de morte (latrocínio);2015;8;10
Mato Grosso;Roubo seguido de morte (latrocínio);2015;9;5
Mato Grosso;Roubo seguido de morte (latrocínio);2015;10;5
Mato Grosso;Roubo seguido de morte (latrocínio);2015;11;3
Mato Grosso;Roubo seguido de morte (latrocínio);2015;12;7
Mato Grosso;Roubo seguido de morte (latrocínio);2016;1;7
Mato Grosso;Roubo seguido de morte (latrocínio);2016;2;5
Mato Grosso;Roubo seguido de morte (latrocínio);2016;3;6
Mato Grosso;Roubo seguido de morte (latrocínio);2016;4;3
Mato Grosso;Roubo seguido de morte (latrocínio);2016;5;5
Mato Grosso;Roubo seguido de morte (latrocínio);2016;6;6
Mato Grosso;Roubo seguido de morte (latrocínio);2016;7;4
Mato Grosso;Roubo seguido de morte (latrocínio);2016;8;3
Mato Grosso;Roubo seguido de morte (latrocínio);2016;9;8
Mato Grosso;Roubo seguido de morte (latrocínio);2016;10;6
Mato Grosso;Roubo seguido de morte (latrocínio);2016;11;7
Mato Grosso;Roubo seguido de morte (latrocínio);2016;12;4
Mato Grosso;Roubo seguido de morte (latrocínio);2017;1;5
Mato Grosso;Roubo seguido de morte (latrocínio);2017;2;3
Mato Grosso;Roubo seguido de morte (latrocínio);2017;3;5
Mato Grosso;Roubo seguido de morte (latrocínio);2017;4;2
Mato Grosso;Roubo seguido de morte (latrocínio);2017;5;1
Mato Grosso;Roubo seguido de morte (latrocínio);2017;6;4
Mato Grosso;Roubo seguido de morte (latrocínio);2017;7;6
Mato Grosso;Roubo seguido de morte (latrocínio);2017;8;1
Mato Grosso;Roubo seguido de morte (latrocínio);2017;9;7
Mato Grosso;Roubo seguido de morte (latrocínio);2017;10;5
Mato Grosso;Roubo seguido de morte (latrocínio);2017;11;7
Mato Grosso;Roubo seguido de morte (latrocínio);2017;12;4
Mato Grosso;Roubo seguido de morte (latrocínio);2018;1;4
Mato Grosso;Roubo seguido de morte (latrocínio);2018;2;1
Mato Grosso;Roubo seguido de morte (latrocínio);2018;3;2
Mato Grosso;Roubo seguido de morte (latrocínio);2018;4;2
Mato Grosso;Roubo seguido de morte (latrocínio);2018;5;4
Mato Grosso;Roubo seguido de morte (latrocínio);2018;7;3
Mato Grosso;Roubo seguido de morte (latrocínio);2018;8;7
Mato Grosso;Roubo seguido de morte (latrocínio);2018;9;3
Mato Grosso;Roubo seguido de morte (latrocínio);2018;10;4
Mato Grosso;Roubo seguido de morte (latrocínio);2018;11;4
Mato Grosso;Roubo seguido de morte (latrocínio);2018;12;3
Mato Grosso;Roubo seguido de morte (latrocínio);2019;2;4
Mato Grosso;Roubo seguido de morte (latrocínio);2019;3;8
Mato Grosso;Roubo seguido de morte (latrocínio);2019;4;2
Mato Grosso;Roubo seguido de morte (latrocínio);2019;5;7
Mato Grosso;Roubo seguido de morte (latrocínio);2019;6;3
Mato Grosso;Roubo seguido de morte (latrocínio);2019;7;3
Mato Grosso;Roubo seguido de morte (latrocínio);2019;8;2
Mato Grosso;Roubo seguido de morte (latrocínio);2019;9;3
Mato Grosso;Roubo seguido de morte (latrocínio);2019;10;2
Mato Grosso;Roubo seguido de morte (latrocínio);2019;11;1
Mato Grosso;Roubo seguido de morte (latrocínio);2019;12;2
Mato Grosso;Roubo seguido de morte (latrocínio);2020;1;4
Mato Grosso;Roubo seguido de morte (latrocínio);2020;2;4
Mato Grosso;Roubo seguido de morte (latrocínio);2020;3;3
Mato Grosso do Sul;Homicídio doloso;2015;1;152
Mato Grosso do Sul;Homicídio doloso;2015;2;99
Mato Grosso do Sul;Homicídio doloso;2015;3;89
Mato Grosso do Sul;Homicídio doloso;2015;4;82
Mato Grosso do Sul;Homicídio doloso;2015;5;94
Mato Grosso do Sul;Homicídio doloso;2015;6;93
Mato Grosso do Sul;Homicídio doloso;2015;7;62
Mato Grosso do Sul;Homicídio doloso;2015;8;85
Mato Grosso do Sul;Homicídio doloso;2015;9;97
Mato Grosso do Sul;Homicídio doloso;2015;10;98
Mato Grosso do Sul;Homicídio doloso;2015;11;105
Mato Grosso do Sul;Homicídio doloso;2015;12;70
Mato Grosso do Sul;Homicídio doloso;2016;1;124
Mato Grosso do Sul;Homicídio doloso;2016;2;80
Mato Grosso do Sul;Homicídio doloso;2016;3;85
Mato Grosso do Sul;Homicídio doloso;2016;4;140
Mato Grosso do Sul;Homicídio doloso;2016;5;95
Mato Grosso do Sul;Homicídio doloso;2016;6;85
Mato Grosso do Sul;Homicídio doloso;2016;7;90
Mato Grosso do Sul;Homicídio doloso;2016;8;85
Mato Grosso do Sul;Homicídio doloso;2016;9;63
Mato Grosso do Sul;Homicídio doloso;2016;10;99
Mato Grosso do Sul;Homicídio doloso;2016;11;134
Mato Grosso do Sul;Homicídio doloso;2016;12;58
Mato Grosso do Sul;Homicídio doloso;2017;1;74
Mato Grosso do Sul;Homicídio doloso;2017;2;106
Mato Grosso do Sul;Homicídio doloso;2017;3;99
Mato Grosso do Sul;Homicídio doloso;2017;4;70
Mato Grosso do Sul;Homicídio doloso;2017;5;88
Mato Grosso do Sul;Homicídio doloso;2017;6;75
Mato Grosso do Sul;Homicídio doloso;2017;7;103
Mato Grosso do Sul;Homicídio doloso;2017;8;106
Mato Grosso do Sul;Homicídio doloso;2017;9;84
Mato Grosso do Sul;Homicídio doloso;2017;10;94
Mato Grosso do Sul;Homicídio doloso;2017;11;94
Mato Grosso do Sul;Homicídio doloso;2017;12;47
Mato Grosso do Sul;Homicídio doloso;2018;1;35
Mato Grosso do Sul;Homicídio doloso;2018;2;45
Mato Grosso do Sul;Homicídio doloso;2018;3;41
Mato Grosso do Sul;Homicídio doloso;2018;4;48
Mato Grosso do Sul;Homicídio doloso;2018;5;56
Mato Grosso do Sul;Homicídio doloso;2018;6;45
Mato Grosso do Sul;Homicídio doloso;2018;7;46
Mato Grosso do Sul;Homicídio doloso;2018;8;35
Mato Grosso do Sul;Homicídio doloso;2018;9;41
Mato Grosso do Sul;Homicídio doloso;2018;10;39
Mato Grosso do Sul;Homicídio doloso;2018;11;33
Mato Grosso do Sul;Homicídio doloso;2018;12;47
Mato Grosso do Sul;Homicídio doloso;2019;1;54
Mato Grosso do Sul;Homicídio doloso;2019;2;31
Mato Grosso do Sul;Homicídio doloso;2019;3;39
Mato Grosso do Sul;Homicídio doloso;2019;4;30
Mato Grosso do Sul;Homicídio doloso;2019;5;35
Mato Grosso do Sul;Homicídio doloso;2019;6;48
Mato Grosso do Sul;Homicídio doloso;2019;7;34
Mato Grosso do Sul;Homicídio doloso;2019;8;38
Mato Grosso do Sul;Homicídio doloso;2019;9;41
Mato Grosso do Sul;Homicídio doloso;2019;10;30
Mato Grosso do Sul;Homicídio doloso;2019;11;41
Mato Grosso do Sul;Homicídio doloso;2019;12;49
Mato Grosso do Sul;Homicídio doloso;2020;1;27
Mato Grosso do Sul;Homicídio doloso;2020;2;48
Mato Grosso do Sul;Homicídio doloso;2020;3;41
Mato Grosso do Sul;Lesão corporal seguida de morte;2015;1;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2015;2;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2015;3;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2015;4;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2015;5;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2015;6;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2015;7;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2015;8;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2015;9;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2015;10;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2015;11;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2015;12;3
Mato Grosso do Sul;Lesão corporal seguida de morte;2016;1;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2016;2;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2016;3;2
Mato Grosso do Sul;Lesão corporal seguida de morte;2016;4;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2016;5;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2016;6;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2016;7;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2016;8;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2016;9;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2016;10;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2016;11;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2016;12;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2017;1;2
Mato Grosso do Sul;Lesão corporal seguida de morte;2017;2;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2017;3;2
Mato Grosso do Sul;Lesão corporal seguida de morte;2017;4;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2017;5;2
Mato Grosso do Sul;Lesão corporal seguida de morte;2017;6;2
Mato Grosso do Sul;Lesão corporal seguida de morte;2017;7;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2017;8;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2017;9;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2017;10;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2017;11;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2017;12;2
Mato Grosso do Sul;Lesão corporal seguida de morte;2018;1;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2018;2;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2018;3;4
Mato Grosso do Sul;Lesão corporal seguida de morte;2018;4;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2018;5;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2018;6;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2018;7;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2018;8;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2018;9;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2018;10;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2018;11;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2018;12;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2019;1;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2019;2;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2019;3;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2019;4;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2019;5;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2019;6;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2019;7;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2019;8;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2019;9;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2019;10;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2019;11;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2019;12;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2020;1;0
Mato Grosso do Sul;Lesão corporal seguida de morte;2020;2;1
Mato Grosso do Sul;Lesão corporal seguida de morte;2020;3;0
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2015;1;2
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2015;2;5
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2015;3;5
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2015;4;1
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2015;5;5
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2015;6;0
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2015;7;3
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2015;8;2
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2015;9;4
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2015;10;5
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2015;11;4
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2015;12;5
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2016;1;4
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2016;2;4
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2016;3;4
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2016;4;1
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2016;5;3
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2016;6;3
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2016;7;4
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2016;8;2
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2016;9;5
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2016;10;1
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2016;11;7
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2016;12;2
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2017;1;2
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2017;2;2
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2017;3;2
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2017;4;1
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2017;5;2
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2017;6;6
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2017;7;4
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2017;8;1
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2017;9;1
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2017;10;1
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2017;11;2
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2017;12;1
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2018;1;1
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2018;2;2
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2018;3;3
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2018;4;2
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2018;5;4
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2018;6;6
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2018;7;0
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2018;8;1
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2018;9;4
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2018;10;2
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2018;11;3
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2018;12;2
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2019;1;1
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2019;2;1
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2019;3;0
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2019;4;2
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2019;5;1
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2019;6;1
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2019;7;2
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2019;8;2
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2019;9;0
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2019;10;3
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2019;11;2
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2019;12;1
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2020;1;1
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2020;2;0
Mato Grosso do Sul;Roubo seguido de morte (latrocínio);2020;3;1
Minas Gerais;Homicídio doloso;2015;1;400
Minas Gerais;Homicídio doloso;2015;2;337
Minas Gerais;Homicídio doloso;2015;3;354
Minas Gerais;Homicídio doloso;2015;4;332
Minas Gerais;Homicídio doloso;2015;5;301
Minas Gerais;Homicídio doloso;2015;6;309
Minas Gerais;Homicídio doloso;2015;7;262
Minas Gerais;Homicídio doloso;2015;8;363
Minas Gerais;Homicídio doloso;2015;9;333
Minas Gerais;Homicídio doloso;2015;10;380
Minas Gerais;Homicídio doloso;2015;11;409
Minas Gerais;Homicídio doloso;2015;12;387
Minas Gerais;Homicídio doloso;2016;1;405
Minas Gerais;Homicídio doloso;2016;2;348
Minas Gerais;Homicídio doloso;2016;3;367
Minas Gerais;Homicídio doloso;2016;4;353
Minas Gerais;Homicídio doloso;2016;5;328
Minas Gerais;Homicídio doloso;2016;6;269
Minas Gerais;Homicídio doloso;2016;7;315
Minas Gerais;Homicídio doloso;2016;8;349
Minas Gerais;Homicídio doloso;2016;9;362
Minas Gerais;Homicídio doloso;2016;10;359
Minas Gerais;Homicídio doloso;2016;11;349
Minas Gerais;Homicídio doloso;2016;12;380
Minas Gerais;Homicídio doloso;2017;1;400
Minas Gerais;Homicídio doloso;2017;2;342
Minas Gerais;Homicídio doloso;2017;3;349
Minas Gerais;Homicídio doloso;2017;4;346
Minas Gerais;Homicídio doloso;2017;5;282
Minas Gerais;Homicídio doloso;2017;6;286
Minas Gerais;Homicídio doloso;2017;7;270
Minas Gerais;Homicídio doloso;2017;8;315
Minas Gerais;Homicídio doloso;2017;9;289
Minas Gerais;Homicídio doloso;2017;10;351
Minas Gerais;Homicídio doloso;2017;11;351
Minas Gerais;Homicídio doloso;2017;12;374
Minas Gerais;Homicídio doloso;2018;1;332
Minas Gerais;Homicídio doloso;2018;2;264
Minas Gerais;Homicídio doloso;2018;3;260
Minas Gerais;Homicídio doloso;2018;4;256
Minas Gerais;Homicídio doloso;2018;5;262
Minas Gerais;Homicídio doloso;2018;6;242
Minas Gerais;Homicídio doloso;2018;7;240
Minas Gerais;Homicídio doloso;2018;8;230
Minas Gerais;Homicídio doloso;2018;9;216
Minas Gerais;Homicídio doloso;2018;10;266
Minas Gerais;Homicídio doloso;2018;11;252
Minas Gerais;Homicídio doloso;2018;12;261
Minas Gerais;Homicídio doloso;2019;1;271
Minas Gerais;Homicídio doloso;2019;2;200
Minas Gerais;Homicídio doloso;2019;3;243
Minas Gerais;Homicídio doloso;2019;4;204
Minas Gerais;Homicídio doloso;2019;5;208
Minas Gerais;Homicídio doloso;2019;6;198
Minas Gerais;Homicídio doloso;2019;7;192
Minas Gerais;Homicídio doloso;2019;8;209
Minas Gerais;Homicídio doloso;2019;9;244
Minas Gerais;Homicídio doloso;2019;10;237
Minas Gerais;Homicídio doloso;2019;11;242
Minas Gerais;Homicídio doloso;2019;12;255
Minas Gerais;Homicídio doloso;2020;1;215
Minas Gerais;Homicídio doloso;2020;2;262
Minas Gerais;Homicídio doloso;2020;3;278
Minas Gerais;Lesão corporal seguida de morte;2015;1;7
Minas Gerais;Lesão corporal seguida de morte;2015;2;6
Minas Gerais;Lesão corporal seguida de morte;2015;3;5
Minas Gerais;Lesão corporal seguida de morte;2015;4;4
Minas Gerais;Lesão corporal seguida de morte;2015;5;2
Minas Gerais;Lesão corporal seguida de morte;2015;6;4
Minas Gerais;Lesão corporal seguida de morte;2015;7;4
Minas Gerais;Lesão corporal seguida de morte;2015;8;4
Minas Gerais;Lesão corporal seguida de morte;2015;9;8
Minas Gerais;Lesão corporal seguida de morte;2015;10;8
Minas Gerais;Lesão corporal seguida de morte;2015;11;9
Minas Gerais;Lesão corporal seguida de morte;2015;12;2
Minas Gerais;Lesão corporal seguida de morte;2016;1;7
Minas Gerais;Lesão corporal seguida de morte;2016;2;3
Minas Gerais;Lesão corporal seguida de morte;2016;3;9
Minas Gerais;Lesão corporal seguida de morte;2016;4;4
Minas Gerais;Lesão corporal seguida de morte;2016;5;2
Minas Gerais;Lesão corporal seguida de morte;2016;6;2
Minas Gerais;Lesão corporal seguida de morte;2016;7;3
Minas Gerais;Lesão corporal seguida de morte;2016;8;9
Minas Gerais;Lesão corporal seguida de morte;2016;9;3
Minas Gerais;Lesão corporal seguida de morte;2016;10;8
Minas Gerais;Lesão corporal seguida de morte;2016;11;4
Minas Gerais;Lesão corporal seguida de morte;2016;12;6
Minas Gerais;Lesão corporal seguida de morte;2017;1;8
Minas Gerais;Lesão corporal seguida de morte;2017;2;5
Minas Gerais;Lesão corporal seguida de morte;2017;3;6
Minas Gerais;Lesão corporal seguida de morte;2017;4;5
Minas Gerais;Lesão corporal seguida de morte;2017;5;4
Minas Gerais;Lesão corporal seguida de morte;2017;6;6
Minas Gerais;Lesão corporal seguida de morte;2017;7;8
Minas Gerais;Lesão corporal seguida de morte;2017;8;7
Minas Gerais;Lesão corporal seguida de morte;2017;9;6
Minas Gerais;Lesão corporal seguida de morte;2017;10;5
Minas Gerais;Lesão corporal seguida de morte;2017;11;2
Minas Gerais;Lesão corporal seguida de morte;2017;12;4
Minas Gerais;Lesão corporal seguida de morte;2018;1;1
Minas Gerais;Lesão corporal seguida de morte;2018;2;3
Minas Gerais;Lesão corporal seguida de morte;2018;3;12
Minas Gerais;Lesão corporal seguida de morte;2018;4;5
Minas Gerais;Lesão corporal seguida de morte;2018;5;3
