nome,tipo_crime,ano,mes,vitimas,ocorrencias,uf
Santa Catarina,Estupro,2015,11,,71.0,SC
Santa Catarina,Furto de veículo,2015,11,,962.0,SC
Santa Catarina,Roubo a instituição financeira,2015,11,,10.0,SC
Santa Catarina,Roubo de carga,2015,11,,18.0,SC
Santa Catarina,Roubo de veículo,2015,11,,292.0,SC
Santa Catarina,Tentativa de homicídio,2015,11,,122.0,SC
Santa Catarina,Estupro,2015,12,,90.0,SC
Santa Catarina,Furto de veículo,2015,12,,1140.0,SC
Santa Catarina,Roubo a instituição financeira,2015,12,,6.0,SC
Santa Catarina,Roubo de carga,2015,12,,20.0,SC
Santa Catarina,Roubo de veículo,2015,12,,268.0,SC
Santa Catarina,Tentativa de homicídio,2015,12,,132.0,SC
Santa Catarina,Estupro,2016,1,,78.0,SC
Santa Catarina,Furto de veículo,2016,1,,1298.0,SC
Santa Catarina,Roubo a instituição financeira,2016,1,,6.0,SC
Santa Catarina,Roubo de carga,2016,1,,15.0,SC
Santa Catarina,Roubo de veículo,2016,1,,280.0,SC
Santa Catarina,Tentativa de homicídio,2016,1,,128.0,SC
Santa Catarina,Estupro,2016,2,,114.0,SC
Santa Catarina,Furto de veículo,2016,2,,1203.0,SC
Santa Catarina,Roubo a instituição financeira,2016,2,,6.0,SC
Santa Catarina,Roubo de carga,2016,2,,22.0,SC
Santa Catarina,Roubo de veículo,2016,2,,273.0,SC
Santa Catarina,Tentativa de homicídio,2016,2,,113.0,SC
Santa Catarina,Estupro,2016,3,,90.0,SC
Santa Catarina,Furto de veículo,2016,3,,1287.0,SC
Santa Catarina,Roubo a instituição financeira,2016,3,,1.0,SC
Santa Catarina,Roubo de carga,2016,3,,16.0,SC
Santa Catarina,Roubo de veículo,2016,3,,332.0,SC
Santa Catarina,Tentativa de homicídio,2016,3,,141.0,SC
Santa Catarina,Estupro,2016,4,,84.0,SC
Santa Catarina,Furto de veículo,2016,4,,1236.0,SC
Santa Catarina,Roubo a instituição financeira,2016,4,,3.0,SC
Santa Catarina,Roubo de carga,2016,4,,14.0,SC
Santa Catarina,Roubo de veículo,2016,4,,283.0,SC
Santa Catarina,Tentativa de homicídio,2016,4,,141.0,SC
Santa Catarina,Estupro,2016,5,,76.0,SC
Santa Catarina,Furto de veículo,2016,5,,1173.0,SC
Santa Catarina,Roubo a instituição financeira,2016,5,,8.0,SC
Santa Catarina,Roubo de carga,2016,5,,21.0,SC
Santa Catarina,Roubo de veículo,2016,5,,306.0,SC
Santa Catarina,Tentativa de homicídio,2016,5,,108.0,SC
Santa Catarina,Estupro,2016,6,,71.0,SC
Santa Catarina,Furto de veículo,2016,6,,1012.0,SC
Santa Catarina,Roubo a instituição financeira,2016,6,,3.0,SC
Santa Catarina,Roubo de carga,2016,6,,19.0,SC
Santa Catarina,Roubo de veículo,2016,6,,257.0,SC
Santa Catarina,Tentativa de homicídio,2016,6,,102.0,SC
Santa Catarina,Estupro,2016,7,,91.0,SC
Santa Catarina,Furto de veículo,2016,7,,1134.0,SC
Santa Catarina,Roubo a instituição financeira,2016,7,,6.0,SC
Santa Catarina,Roubo de carga,2016,7,,21.0,SC
Santa Catarina,Roubo de veículo,2016,7,,255.0,SC
Santa Catarina,Tentativa de homicídio,2016,7,,122.0,SC
Santa Catarina,Estupro,2016,8,,72.0,SC
Santa Catarina,Furto de veículo,2016,8,,1130.0,SC
Santa Catarina,Roubo a instituição financeira,2016,8,,2.0,SC
Santa Catarina,Roubo de carga,2016,8,,27.0,SC
Santa Catarina,Roubo de veículo,2016,8,,324.0,SC
Santa Catarina,Tentativa de homicídio,2016,8,,102.0,SC
Santa Catarina,Estupro,2016,9,,82.0,SC
Santa Catarina,Furto de veículo,2016,9,,1166.0,SC
Santa Catarina,Roubo a instituição financeira,2016,9,,6.0,SC
Santa Catarina,Roubo de carga,2016,9,,28.0,SC
Santa Catarina,Roubo de veículo,2016,9,,331.0,SC
Santa Catarina,Tentativa de homicídio,2016,9,,125.0,SC
Santa Catarina,Estupro,2016,10,,85.0,SC
Santa Catarina,Furto de veículo,2016,10,,1247.0,SC
Santa Catarina,Roubo a instituição financeira,2016,10,,5.0,SC
Santa Catarina,Roubo de carga,2016,10,,26.0,SC
Santa Catarina,Roubo de veículo,2016,10,,311.0,SC
Santa Catarina,Tentativa de homicídio,2016,10,,130.0,SC
Santa Catarina,Estupro,2016,11,,100.0,SC
Santa Catarina,Furto de veículo,2016,11,,1189.0,SC
Santa Catarina,Roubo a instituição financeira,2016,11,,11.0,SC
Santa Catarina,Roubo de carga,2016,11,,25.0,SC
Santa Catarina,Roubo de veículo,2016,11,,291.0,SC
Santa Catarina,Tentativa de homicídio,2016,11,,127.0,SC
Santa Catarina,Estupro,2016,12,,90.0,SC
Santa Catarina,Furto de veículo,2016,12,,1216.0,SC
Santa Catarina,Roubo a instituição financeira,2016,12,,4.0,SC
Santa Catarina,Roubo de carga,2016,12,,24.0,SC
Santa Catarina,Roubo de veículo,2016,12,,227.0,SC
Santa Catarina,Tentativa de homicídio,2016,12,,123.0,SC
Santa Catarina,Estupro,2017,1,,94.0,SC
Santa Catarina,Furto de veículo,2017,1,,1235.0,SC
Santa Catarina,Roubo a instituição financeira,2017,1,,2.0,SC
Santa Catarina,Roubo de carga,2017,1,,26.0,SC
Santa Catarina,Roubo de veículo,2017,1,,254.0,SC
Santa Catarina,Tentativa de homicídio,2017,1,,162.0,SC
Santa Catarina,Estupro,2017,2,,104.0,SC
Santa Catarina,Furto de veículo,2017,2,,1144.0,SC
Santa Catarina,Roubo a instituição financeira,2017,2,,8.0,SC
Santa Catarina,Roubo de carga,2017,2,,26.0,SC
Santa Catarina,Roubo de veículo,2017,2,,263.0,SC
Santa Catarina,Tentativa de homicídio,2017,2,,148.0,SC
Santa Catarina,Estupro,2017,3,,99.0,SC
Santa Catarina,Furto de veículo,2017,3,,1113.0,SC
Santa Catarina,Roubo a instituição financeira,2017,3,,7.0,SC
Santa Catarina,Roubo de carga,2017,3,,23.0,SC
Santa Catarina,Roubo de veículo,2017,3,,297.0,SC
Santa Catarina,Tentativa de homicídio,2017,3,,130.0,SC
Santa Catarina,Estupro,2017,4,,88.0,SC
Santa Catarina,Furto de veículo,2017,4,,1007.0,SC
Santa Catarina,Roubo a instituição financeira,2017,4,,8.0,SC
Santa Catarina,Roubo de carga,2017,4,,13.0,SC
Santa Catarina,Roubo de veículo,2017,4,,243.0,SC
Santa Catarina,Tentativa de homicídio,2017,4,,126.0,SC
Santa Catarina,Estupro,2017,5,,99.0,SC
Santa Catarina,Furto de veículo,2017,5,,968.0,SC
Santa Catarina,Roubo a instituição financeira,2017,5,,6.0,SC
Santa Catarina,Roubo de carga,2017,5,,28.0,SC
Santa Catarina,Roubo de veículo,2017,5,,240.0,SC
Santa Catarina,Tentativa de homicídio,2017,5,,114.0,SC
Santa Catarina,Estupro,2017,6,,83.0,SC
Santa Catarina,Furto de veículo,2017,6,,1053.0,SC
Santa Catarina,Roubo a instituição financeira,2017,6,,7.0,SC
Santa Catarina,Roubo de carga,2017,6,,14.0,SC
Santa Catarina,Roubo de veículo,2017,6,,277.0,SC
Santa Catarina,Tentativa de homicídio,2017,6,,109.0,SC
Santa Catarina,Estupro,2017,7,,105.0,SC
Santa Catarina,Furto de veículo,2017,7,,1050.0,SC
Santa Catarina,Roubo a instituição financeira,2017,7,,3.0,SC
Santa Catarina,Roubo de carga,2017,7,,10.0,SC
Santa Catarina,Roubo de veículo,2017,7,,265.0,SC
Santa Catarina,Tentativa de homicídio,2017,7,,107.0,SC
Santa Catarina,Estupro,2017,8,,96.0,SC
Santa Catarina,Furto de veículo,2017,8,,917.0,SC
Santa Catarina,Roubo a instituição financeira,2017,8,,2.0,SC
Santa Catarina,Roubo de carga,2017,8,,17.0,SC
Santa Catarina,Roubo de veículo,2017,8,,276.0,SC
Santa Catarina,Tentativa de homicídio,2017,8,,120.0,SC
Santa Catarina,Estupro,2017,9,,95.0,SC
Santa Catarina,Furto de veículo,2017,9,,823.0,SC
Santa Catarina,Roubo a instituição financeira,2017,9,,2.0,SC
Santa Catarina,Roubo de carga,2017,9,,10.0,SC
Santa Catarina,Roubo de veículo,2017,9,,222.0,SC
Santa Catarina,Tentativa de homicídio,2017,9,,117.0,SC
Santa Catarina,Estupro,2017,10,,103.0,SC
Santa Catarina,Furto de veículo,2017,10,,918.0,SC
Santa Catarina,Roubo a instituição financeira,2017,10,,4.0,SC
Santa Catarina,Roubo de carga,2017,10,,17.0,SC
Santa Catarina,Roubo de veículo,2017,10,,222.0,SC
Santa Catarina,Tentativa de homicídio,2017,10,,133.0,SC
Santa Catarina,Estupro,2017,11,,96.0,SC
Santa Catarina,Furto de veículo,2017,11,,876.0,SC
Santa Catarina,Roubo a instituição financeira,2017,11,,2.0,SC
Santa Catarina,Roubo de carga,2017,11,,9.0,SC
Santa Catarina,Roubo de veículo,2017,11,,193.0,SC
Santa Catarina,Tentativa de homicídio,2017,11,,130.0,SC
Santa Catarina,Estupro,2017,12,,120.0,SC
Santa Catarina,Furto de veículo,2017,12,,883.0,SC
Santa Catarina,Roubo a instituição financeira,2017,12,,6.0,SC
Santa Catarina,Roubo de carga,2017,12,,16.0,SC
Santa Catarina,Roubo de veículo,2017,12,,248.0,SC
Santa Catarina,Tentativa de homicídio,2017,12,,127.0,SC
Santa Catarina,Estupro,2018,1,,94.0,SC
Santa Catarina,Furto de veículo,2018,1,,903.0,SC
Santa Catarina,Roubo a instituição financeira,2018,1,,3.0,SC
Santa Catarina,Roubo de carga,2018,1,,8.0,SC
Santa Catarina,Roubo de veículo,2018,1,,213.0,SC
Santa Catarina,Tentativa de homicídio,2018,1,,138.0,SC
Santa Catarina,Estupro,2018,2,,126.0,SC
Santa Catarina,Furto de veículo,2018,2,,857.0,SC
Santa Catarina,Roubo a instituição financeira,2018,2,,1.0,SC
Santa Catarina,Roubo de carga,2018,2,,7.0,SC
Santa Catarina,Roubo de veículo,2018,2,,223.0,SC
Santa Catarina,Tentativa de homicídio,2018,2,,116.0,SC
Santa Catarina,Estupro,2018,3,,125.0,SC
Santa Catarina,Furto de veículo,2018,3,,885.0,SC
Santa Catarina,Roubo a instituição financeira,2018,3,,6.0,SC
Santa Catarina,Roubo de carga,2018,3,,16.0,SC
Santa Catarina,Roubo de veículo,2018,3,,217.0,SC
Santa Catarina,Tentativa de homicídio,2018,3,,111.0,SC
Santa Catarina,Estupro,2018,4,,106.0,SC
Santa Catarina,Furto de veículo,2018,4,,791.0,SC
Santa Catarina,Roubo a instituição financeira,2018,4,,3.0,SC
Santa Catarina,Roubo de carga,2018,4,,21.0,SC
Santa Catarina,Roubo de veículo,2018,4,,205.0,SC
Santa Catarina,Tentativa de homicídio,2018,4,,113.0,SC
Santa Catarina,Estupro,2018,5,,80.0,SC
Santa Catarina,Furto de veículo,2018,5,,724.0,SC
Santa Catarina,Roubo a instituição financeira,2018,5,,1.0,SC
Santa Catarina,Roubo de carga,2018,5,,12.0,SC
Santa Catarina,Roubo de veículo,2018,5,,154.0,SC
Santa Catarina,Tentativa de homicídio,2018,5,,116.0,SC
Santa Catarina,Estupro,2018,6,,93.0,SC
Santa Catarina,Furto de veículo,2018,6,,695.0,SC
Santa Catarina,Roubo a instituição financeira,2018,6,,2.0,SC
Santa Catarina,Roubo de carga,2018,6,,12.0,SC
Santa Catarina,Roubo de veículo,2018,6,,195.0,SC
Santa Catarina,Tentativa de homicídio,2018,6,,103.0,SC
Santa Catarina,Estupro,2018,7,,100.0,SC
Santa Catarina,Furto de veículo,2018,7,,740.0,SC
Santa Catarina,Roubo a instituição financeira,2018,7,,2.0,SC
Santa Catarina,Roubo de carga,2018,7,,11.0,SC
Santa Catarina,Roubo de veículo,2018,7,,222.0,SC
Santa Catarina,Tentativa de homicídio,2018,7,,92.0,SC
Santa Catarina,Estupro,2018,8,,101.0,SC
Santa Catarina,Furto de veículo,2018,8,,754.0,SC
Santa Catarina,Roubo a instituição financeira,2018,8,,0.0,SC
Santa Catarina,Roubo de carga,2018,8,,18.0,SC
Santa Catarina,Roubo de veículo,2018,8,,174.0,SC
Santa Catarina,Tentativa de homicídio,2018,8,,98.0,SC
Santa Catarina,Estupro,2018,9,,105.0,SC
Santa Catarina,Furto de veículo,2018,9,,734.0,SC
Santa Catarina,Roubo a instituição financeira,2018,9,,2.0,SC
Santa Catarina,Roubo de carga,2018,9,,15.0,SC
Santa Catarina,Roubo de veículo,2018,9,,147.0,SC
Santa Catarina,Tentativa de homicídio,2018,9,,139.0,SC
Santa Catarina,Estupro,2018,10,,115.0,SC
Santa Catarina,Furto de veículo,2018,10,,738.0,SC
Santa Catarina,Roubo a instituição financeira,2018,10,,1.0,SC
Santa Catarina,Roubo de carga,2018,10,,14.0,SC
Santa Catarina,Roubo de veículo,2018,10,,168.0,SC
Santa Catarina,Tentativa de homicídio,2018,10,,91.0,SC
Santa Catarina,Estupro,2018,11,,114.0,SC
Santa Catarina,Furto de veículo,2018,11,,640.0,SC
Santa Catarina,Roubo a instituição financeira,2018,11,,1.0,SC
Santa Catarina,Roubo de carga,2018,11,,11.0,SC
Santa Catarina,Roubo de veículo,2018,11,,161.0,SC
Santa Catarina,Tentativa de homicídio,2018,11,,91.0,SC
Santa Catarina,Estupro,2018,12,,116.0,SC
Santa Catarina,Furto de veículo,2018,12,,672.0,SC
Santa Catarina,Roubo a instituição financeira,2018,12,,3.0,SC
Santa Catarina,Roubo de carga,2018,12,,6.0,SC
Santa Catarina,Roubo de veículo,2018,12,,140.0,SC
Santa Catarina,Tentativa de homicídio,2018,12,,140.0,SC
Santa Catarina,Estupro,2019,1,,116.0,SC
Santa Catarina,Furto de veículo,2019,1,,735.0,SC
Santa Catarina,Roubo a instituição financeira,2019,1,,2.0,SC
Santa Catarina,Roubo de carga,2019,1,,6.0,SC
Santa Catarina,Roubo de veículo,2019,1,,122.0,SC
Santa Catarina,Tentativa de homicídio,2019,1,,104.0,SC
Santa Catarina,Estupro,2019,2,,93.0,SC
Santa Catarina,Furto de veículo,2019,2,,620.0,SC
Santa Catarina,Roubo a instituição financeira,2019,2,,0.0,SC
Santa Catarina,Roubo de carga,2019,2,,7.0,SC
Santa Catarina,Roubo de veículo,2019,2,,118.0,SC
Santa Catarina,Tentativa de homicídio,2019,2,,71.0,SC
Santa Catarina,Estupro,2019,3,,80.0,SC
Santa Catarina,Furto de veículo,2019,3,,565.0,SC
Santa Catarina,Roubo a instituição financeira,2019,3,,7.0,SC
Santa Catarina,Roubo de carga,2019,3,,5.0,SC
Santa Catarina,Roubo de veículo,2019,3,,98.0,SC
Santa Catarina,Tentativa de homicídio,2019,3,,76.0,SC
Santa Catarina,Estupro,2019,4,,142.0,SC
Santa Catarina,Furto de veículo,2019,4,,753.0,SC
Santa Catarina,Roubo a instituição financeira,2019,4,,1.0,SC
Santa Catarina,Roubo de carga,2019,4,,5.0,SC
Santa Catarina,Roubo de veículo,2019,4,,126.0,SC
Santa Catarina,Tentativa de homicídio,2019,4,,147.0,SC
Santa Catarina,Estupro,2019,5,,112.0,SC
Santa Catarina,Furto de veículo,2019,5,,729.0,SC
Santa Catarina,Roubo a instituição financeira,2019,5,,2.0,SC
Santa Catarina,Roubo de carga,2019,5,,5.0,SC
Santa Catarina,Roubo de veículo,2019,5,,157.0,SC
Santa Catarina,Tentativa de homicídio,2019,5,,127.0,SC
Santa Catarina,Estupro,2019,6,,118.0,SC
Santa Catarina,Furto de veículo,2019,6,,754.0,SC
Santa Catarina,Roubo a instituição financeira,2019,6,,0.0,SC
Santa Catarina,Roubo de carga,2019,6,,3.0,SC
Santa Catarina,Roubo de veículo,2019,6,,118.0,SC
Santa Catarina,Tentativa de homicídio,2019,6,,104.0,SC
Santa Catarina,Estupro,2019,7,,162.0,SC
Santa Catarina,Furto de veículo,2019,7,,948.0,SC
Santa Catarina,Roubo a instituição financeira,2019,7,,1.0,SC
Santa Catarina,Roubo de carga,2019,7,,4.0,SC
Santa Catarina,Roubo de veículo,2019,7,,176.0,SC
Santa Catarina,Tentativa de homicídio,2019,7,,115.0,SC
Santa Catarina,Estupro,2019,8,,133.0,SC
Santa Catarina,Furto de veículo,2019,8,,721.0,SC
Santa Catarina,Roubo a instituição financeira,2019,8,,0.0,SC
Santa Catarina,Roubo de carga,2019,8,,1.0,SC
Santa Catarina,Roubo de veículo,2019,8,,173.0,SC
Santa Catarina,Tentativa de homicídio,2019,8,,97.0,SC
Santa Catarina,Estupro,2019,9,,123.0,SC
Santa Catarina,Furto de veículo,2019,9,,717.0,SC
Santa Catarina,Roubo a instituição financeira,2019,9,,2.0,SC
Santa Catarina,Roubo de carga,2019,9,,1.0,SC
Santa Catarina,Roubo de veículo,2019,9,,163.0,SC
Santa Catarina,Tentativa de homicídio,2019,9,,121.0,SC
Santa Catarina,Estupro,2019,10,,158.0,SC
Santa Catarina,Furto de veículo,2019,10,,711.0,SC
Santa Catarina,Roubo a instituição financeira,2019,10,,2.0,SC
Santa Catarina,Roubo de carga,2019,10,,0.0,SC
Santa Catarina,Roubo de veículo,2019,10,,171.0,SC
Santa Catarina,Tentativa de homicídio,2019,10,,146.0,SC
Santa Catarina,Estupro,2019,11,,129.0,SC
Santa Catarina,Furto de veículo,2019,11,,739.0,SC
Santa Catarina,Roubo a instituição financeira,2019,11,,0.0,SC
Santa Catarina,Roubo de carga,2019,11,,1.0,SC
Santa Catarina,Roubo de veículo,2019,11,,141.0,SC
Santa Catarina,Tentativa de homicídio,2019,11,,156.0,SC
Santa Catarina,Estupro,2019,12,,120.0,SC
Santa Catarina,Furto de veículo,2019,12,,872.0,SC
Santa Catarina,Roubo a instituição financeira,2019,12,,2.0,SC
Santa Catarina,Roubo de carga,2019,12,,1.0,SC
Santa Catarina,Roubo de veículo,2019,12,,154.0,SC
Santa Catarina,Tentativa de homicídio,2019,12,,143.0,SC
Santa Catarina,Estupro,2020,1,,142.0,SC
Santa Catarina,Furto de veículo,2020,1,,850.0,SC
Santa Catarina,Roubo a instituição financeira,2020,1,,0.0,SC
Santa Catarina,Roubo de carga,2020,1,,3.0,SC
Santa Catarina,Roubo de veículo,2020,1,,156.0,SC
Santa Catarina,Tentativa de homicídio,2020,1,,146.0,SC
Santa Catarina,Estupro,2020,2,,142.0,SC
Santa Catarina,Furto de veículo,2020,2,,758.0,SC
Santa Catarina,Roubo a instituição financeira,2020,2,,0.0,SC
Santa Catarina,Roubo de carga,2020,2,,3.0,SC
Santa Catarina,Roubo de veículo,2020,2,,145.0,SC
Santa Catarina,Tentativa de homicídio,2020,2,,170.0,SC
Santa Catarina,Estupro,2020,3,,91.0,SC
Santa Catarina,Furto de veículo,2020,3,,683.0,SC
Santa Catarina,Roubo a instituição financeira,2020,3,,0.0,SC
Santa Catarina,Roubo de carga,2020,3,,0.0,SC
Santa Catarina,Roubo de veículo,2020,3,,130.0,SC
Santa Catarina,Tentativa de homicídio,2020,3,,156.0,SC
São Paulo,Estupro,2015,1,,828.0,SP
São Paulo,Furto de veículo,2015,1,,9563.0,SP
São Paulo,Homicídio doloso,2015,1,,373.0,SP
São Paulo,Roubo a instituição financeira,2015,1,,17.0,SP
São Paulo,Roubo de carga,2015,1,,782.0,SP
São Paulo,Roubo de veículo,2015,1,,7490.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2015,1,,33.0,SP
São Paulo,Tentativa de homicídio,2015,1,,506.0,SP
São Paulo,Estupro,2015,2,,722.0,SP
São Paulo,Furto de veículo,2015,2,,8966.0,SP
São Paulo,Homicídio doloso,2015,2,,330.0,SP
São Paulo,Roubo a instituição financeira,2015,2,,17.0,SP
São Paulo,Roubo de carga,2015,2,,712.0,SP
São Paulo,Roubo de veículo,2015,2,,6499.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2015,2,,20.0,SP
São Paulo,Tentativa de homicídio,2015,2,,366.0,SP
São Paulo,Estupro,2015,3,,872.0,SP
São Paulo,Furto de veículo,2015,3,,10518.0,SP
São Paulo,Homicídio doloso,2015,3,,347.0,SP
São Paulo,Roubo a instituição financeira,2015,3,,14.0,SP
São Paulo,Roubo de carga,2015,3,,879.0,SP
São Paulo,Roubo de veículo,2015,3,,6867.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2015,3,,32.0,SP
São Paulo,Tentativa de homicídio,2015,3,,379.0,SP
São Paulo,Estupro,2015,4,,742.0,SP
São Paulo,Furto de veículo,2015,4,,9397.0,SP
São Paulo,Homicídio doloso,2015,4,,328.0,SP
São Paulo,Roubo a instituição financeira,2015,4,,20.0,SP
São Paulo,Roubo de carga,2015,4,,761.0,SP
São Paulo,Roubo de veículo,2015,4,,6577.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2015,4,,34.0,SP
São Paulo,Tentativa de homicídio,2015,4,,323.0,SP
São Paulo,Estupro,2015,5,,687.0,SP
São Paulo,Furto de veículo,2015,5,,9149.0,SP
São Paulo,Homicídio doloso,2015,5,,292.0,SP
São Paulo,Roubo a instituição financeira,2015,5,,11.0,SP
São Paulo,Roubo de carga,2015,5,,706.0,SP
São Paulo,Roubo de veículo,2015,5,,6203.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2015,5,,29.0,SP
São Paulo,Tentativa de homicídio,2015,5,,360.0,SP
São Paulo,Estupro,2015,6,,681.0,SP
São Paulo,Furto de veículo,2015,6,,8598.0,SP
São Paulo,Homicídio doloso,2015,6,,264.0,SP
São Paulo,Roubo a instituição financeira,2015,6,,13.0,SP
São Paulo,Roubo de carga,2015,6,,584.0,SP
São Paulo,Roubo de veículo,2015,6,,5353.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2015,6,,29.0,SP
São Paulo,Tentativa de homicídio,2015,6,,319.0,SP
São Paulo,Estupro,2015,7,,739.0,SP
São Paulo,Furto de veículo,2015,7,,9313.0,SP
São Paulo,Homicídio doloso,2015,7,,275.0,SP
São Paulo,Roubo a instituição financeira,2015,7,,14.0,SP
São Paulo,Roubo de carga,2015,7,,594.0,SP
São Paulo,Roubo de veículo,2015,7,,5805.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2015,7,,25.0,SP
São Paulo,Tentativa de homicídio,2015,7,,324.0,SP
São Paulo,Estupro,2015,8,,766.0,SP
São Paulo,Furto de veículo,2015,8,,9152.0,SP
São Paulo,Homicídio doloso,2015,8,,324.0,SP
São Paulo,Roubo a instituição financeira,2015,8,,13.0,SP
São Paulo,Roubo de carga,2015,8,,574.0,SP
São Paulo,Roubo de veículo,2015,8,,5701.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2015,8,,29.0,SP
São Paulo,Tentativa de homicídio,2015,8,,382.0,SP
São Paulo,Estupro,2015,9,,824.0,SP
São Paulo,Furto de veículo,2015,9,,9021.0,SP
São Paulo,Homicídio doloso,2015,9,,278.0,SP
São Paulo,Roubo a instituição financeira,2015,9,,10.0,SP
São Paulo,Roubo de carga,2015,9,,651.0,SP
São Paulo,Roubo de veículo,2015,9,,6083.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2015,9,,21.0,SP
São Paulo,Tentativa de homicídio,2015,9,,371.0,SP
São Paulo,Estupro,2015,10,,859.0,SP
São Paulo,Furto de veículo,2015,10,,9394.0,SP
São Paulo,Homicídio doloso,2015,10,,304.0,SP
São Paulo,Roubo a instituição financeira,2015,10,,9.0,SP
São Paulo,Roubo de carga,2015,10,,709.0,SP
São Paulo,Roubo de veículo,2015,10,,6985.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2015,10,,39.0,SP
São Paulo,Tentativa de homicídio,2015,10,,387.0,SP
São Paulo,Estupro,2015,11,,822.0,SP
São Paulo,Furto de veículo,2015,11,,9576.0,SP
São Paulo,Homicídio doloso,2015,11,,301.0,SP
São Paulo,Roubo a instituição financeira,2015,11,,11.0,SP
São Paulo,Roubo de carga,2015,11,,759.0,SP
São Paulo,Roubo de veículo,2015,11,,7126.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2015,11,,26.0,SP
São Paulo,Tentativa de homicídio,2015,11,,329.0,SP
São Paulo,Estupro,2015,12,,723.0,SP
São Paulo,Furto de veículo,2015,12,,8043.0,SP
São Paulo,Homicídio doloso,2015,12,,342.0,SP
São Paulo,Roubo a instituição financeira,2015,12,,10.0,SP
São Paulo,Roubo de carga,2015,12,,779.0,SP
São Paulo,Roubo de veículo,2015,12,,7970.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2015,12,,28.0,SP
São Paulo,Tentativa de homicídio,2015,12,,420.0,SP
São Paulo,Estupro,2016,1,,790.0,SP
São Paulo,Furto de veículo,2016,1,,8955.0,SP
São Paulo,Homicídio doloso,2016,1,,294.0,SP
São Paulo,Roubo a instituição financeira,2016,1,,9.0,SP
São Paulo,Roubo de carga,2016,1,,698.0,SP
São Paulo,Roubo de veículo,2016,1,,6479.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2016,1,,27.0,SP
São Paulo,Tentativa de homicídio,2016,1,,380.0,SP
São Paulo,Estupro,2016,2,,783.0,SP
São Paulo,Furto de veículo,2016,2,,9067.0,SP
São Paulo,Homicídio doloso,2016,2,,287.0,SP
São Paulo,Roubo a instituição financeira,2016,2,,10.0,SP
São Paulo,Roubo de carga,2016,2,,643.0,SP
São Paulo,Roubo de veículo,2016,2,,6098.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2016,2,,24.0,SP
São Paulo,Tentativa de homicídio,2016,2,,348.0,SP
São Paulo,Estupro,2016,3,,909.0,SP
São Paulo,Furto de veículo,2016,3,,9787.0,SP
São Paulo,Homicídio doloso,2016,3,,309.0,SP
São Paulo,Roubo a instituição financeira,2016,3,,9.0,SP
São Paulo,Roubo de carga,2016,3,,811.0,SP
São Paulo,Roubo de veículo,2016,3,,6619.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2016,3,,26.0,SP
São Paulo,Tentativa de homicídio,2016,3,,387.0,SP
São Paulo,Estupro,2016,4,,760.0,SP
São Paulo,Furto de veículo,2016,4,,9292.0,SP
São Paulo,Homicídio doloso,2016,4,,333.0,SP
São Paulo,Roubo a instituição financeira,2016,4,,19.0,SP
São Paulo,Roubo de carga,2016,4,,777.0,SP
São Paulo,Roubo de veículo,2016,4,,6454.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2016,4,,28.0,SP
São Paulo,Tentativa de homicídio,2016,4,,362.0,SP
São Paulo,Estupro,2016,5,,683.0,SP
São Paulo,Furto de veículo,2016,5,,9518.0,SP
São Paulo,Homicídio doloso,2016,5,,272.0,SP
São Paulo,Roubo a instituição financeira,2016,5,,14.0,SP
São Paulo,Roubo de carga,2016,5,,684.0,SP
São Paulo,Roubo de veículo,2016,5,,6302.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2016,5,,31.0,SP
São Paulo,Tentativa de homicídio,2016,5,,315.0,SP
São Paulo,Estupro,2016,6,,811.0,SP
São Paulo,Furto de veículo,2016,6,,9750.0,SP
São Paulo,Homicídio doloso,2016,6,,233.0,SP
São Paulo,Roubo a instituição financeira,2016,6,,4.0,SP
São Paulo,Roubo de carga,2016,6,,785.0,SP
São Paulo,Roubo de veículo,2016,6,,6009.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2016,6,,27.0,SP
São Paulo,Tentativa de homicídio,2016,6,,288.0,SP
São Paulo,Estupro,2016,7,,728.0,SP
São Paulo,Furto de veículo,2016,7,,9448.0,SP
São Paulo,Homicídio doloso,2016,7,,290.0,SP
São Paulo,Roubo a instituição financeira,2016,7,,14.0,SP
São Paulo,Roubo de carga,2016,7,,809.0,SP
São Paulo,Roubo de veículo,2016,7,,6137.0,SP
São Paulo,Roubo seguido de morte (latrocínio),2016,7,,35.0,SP
São Paulo,Tentativa de homicídio,2016,7,,327.0,SP
São Paulo,Estupro,2016,8,,976.0,SP
